Timestamp (0.487389) (sec.usec);Packet Number;Packet Size (bytes);RTT (usec);SRTT (usec);RTT Mean Deviation (JITTER?) (usec);Bytes in Flight;Bandwidth (Kbit/s);Congestion Window;Algorithm;Pacote perdido;Perdidos ao todo;Perdido ignorado;Largest sent;Video Quality
1.350750;7;1350;416296;415975;118179;78;898;32;APPLIM;;;;
1.350944;9;61;416319;416017;88720;17;898;32;APPLIM;;;;
1.350967;10;17;416319;416017;88720;0;898;32;APPLIM;;;;
1.770740;12;100;418063;416271;67051;1137;897;32;APPLIM;;;;
1.770799;13;1118;418063;416271;67051;19;897;32;APPLIM;;;;
1.771192;14;19;414403;416037;50755;0;898;32;APPLIM;;;;
2.190858;16;95;411713;415496;39147;47317;899;33;SS;;;;
2.190913;17;67;411713;415496;39147;47250;927;34;SS;;;;
2.202787;18;1350;423417;416486;31340;48600;953;35;SS;;;;
2.202836;19;1350;423417;416486;31340;47250;981;36;SS;;;;
2.203188;20;1350;423602;417375;25284;47250;1007;37;SS;;;;
2.203223;21;1350;423602;417375;25284;45900;1035;38;SS;;;;
2.214932;22;1350;435125;419593;23400;47250;1057;39;SS;;;;
2.214971;23;1350;435125;419593;23400;45900;1085;40;SS;;;;
2.227208;24;1350;447154;423037;24440;47250;1104;41;SS;;;;
2.227255;25;1350;447154;423037;24440;45900;1132;42;SS;;;;
2.238690;26;1350;451987;426655;25567;48600;1149;43;SS;;;;
2.238729;27;1350;451987;426655;25567;47250;1177;44;SS;;;;
2.250843;28;1350;452394;429872;25610;48600;1195;45;SS;;;;
2.250881;29;1350;452394;429872;25610;47250;1222;46;SS;;;;
2.262901;30;1350;452452;432694;24852;49950;1241;47;SS;;;;
2.262938;31;1350;452452;432694;24852;48600;1268;48;SS;;;;
2.274763;32;1350;452302;435144;23541;51300;1288;49;SS;;;;
2.274802;33;1350;452302;435144;23541;49950;1315;50;SS;;;;
2.286827;34;1350;452363;437296;21960;52650;1335;51;SS;;;;
2.286865;35;1350;452363;437296;21960;51300;1362;52;SS;;;;
2.298997;36;1350;452471;439192;20263;54000;1382;53;SS;;;;
2.299039;37;1350;452471;439192;20263;52650;1409;54;SS;;;;
