Timestamp (0.989501) (sec.usec);Packet Number;Packet Size (bytes);RTT (usec);SRTT (usec);RTT Mean Deviation (JITTER?) (usec);Bytes in Flight;Bandwidth (Kbit/s);Congestion Window;Algorithm;Pacote perdido;Perdidos ao todo;Perdido ignorado;Largest sent;Video Quality
1.822885;7;1350;408579;406041;115665;78;920;32;APPLIM;;;;
1.823120;9;61;408575;406356;87382;17;919;32;APPLIM;;;;
1.823150;10;17;408575;406356;87382;0;919;32;APPLIM;;;;
2.242907;12;100;411725;407026;66878;1137;918;32;APPLIM;;;;
2.242937;13;1118;411725;407026;66878;19;918;32;APPLIM;;;;
2.242952;14;19;411725;407026;66878;0;918;32;APPLIM;;;;
2.655520;17;95;409545;407340;50788;47303;917;33;SS;;;;
2.655572;18;53;409545;407340;50788;47250;946;34;SS;;;;
2.655972;19;1350;410034;407676;38764;47250;974;35;SS;;;;
2.656022;20;1350;410034;407676;38764;45900;1002;36;SS;;;;
2.656233;21;1350;410251;407997;29716;44550;1030;37;SS;;;;
2.656268;22;1350;410251;407997;29716;43200;1059;38;SS;;;;
2.656455;23;1350;410389;408295;22885;41850;1087;39;SS;;;;
2.656496;24;1350;410389;408295;22885;40500;1115;40;SS;;;;
2.662455;25;1350;416268;409291;19157;40500;1141;41;SS;;;;
2.662504;26;1350;416268;409291;19157;39150;1170;42;SS;;;;
2.662752;27;1350;410405;409429;14646;37800;1198;43;SS;;;;
2.662795;29;1350;410405;409429;14646;36450;1226;44;SS;;;;
2.676556;30;1350;412446;409805;11738;39150;1254;45;SS;;;;
2.676615;31;1350;412446;409805;11738;37800;1282;46;SS;;;;
2.683500;32;1350;407667;409537;9338;39150;1311;47;SS;;;;
2.683548;33;1350;407667;409537;9338;37800;1340;48;SS;;;;
2.697674;34;1350;410080;409604;7139;40500;1368;49;SS;;;;
2.697723;35;1350;410080;409604;7139;39150;1397;50;SS;;;;
2.711661;36;1350;412314;409942;6031;43200;1424;51;SS;;;;
2.711709;37;1350;412314;409942;6031;41850;1453;52;SS;;;;
2.718850;38;1350;407587;409647;5112;43200;1482;53;SS;;;;
2.718899;39;1350;407587;409647;5112;41850;1511;54;SS;;;;
2.733130;40;1350;410252;409722;3985;45900;1539;55;SS;;;;
2.733180;41;1350;410252;409722;3985;44550;1567;56;SS;;;;
2.746231;42;1350;411528;409947;3440;48600;1595;57;SS;;;;
2.746274;43;1350;411528;409947;3440;47250;1624;58;SS;;;;
2.753332;44;1350;406872;409562;3348;48600;1654;59;SS;;;;
2.753370;45;1350;406872;409562;3348;47250;1682;60;SS;;;;
2.767412;46;1350;409245;409521;2590;51300;1711;61;SS;;;;
2.767453;47;1350;409245;409521;2590;49950;1739;62;SS;;;;
2.781960;48;1350;412043;409835;2573;55350;1766;63;SS;;;;
2.781998;49;1350;412043;409835;2573;54000;1795;64;SS;;;;
2.789104;50;1350;407261;409512;2573;55350;1825;65;SS;;;;
2.789145;51;1350;407261;409512;2573;54000;1853;66;SS;;;;
2.803054;52;1350;409629;409526;1959;59400;1882;67;SS;;;;
2.803093;53;1350;409629;409526;1959;58050;1910;68;SS;;;;
2.837189;54;1350;412145;409853;2124;66198;1937;69;SS;;;;
3.68306;55;1350;406611;409447;2403;64848;1968;70;SS;;;;
3.68347;56;1350;406611;409447;2403;63498;1996;71;SS;;;;
3.82395;57;1350;411594;409715;2339;62148;2024;72;SS;;;;
3.82434;58;1350;411594;409715;2339;60798;2052;73;SS;;;;
3.89396;59;1350;410191;409773;1873;59448;2080;74;SS;;;;
3.89436;60;1350;410191;409773;1873;58098;2109;75;SS;;;;
3.96513;61;1350;409046;409681;1586;56748;2138;76;SS;;;;
3.96552;62;1350;409046;409681;1586;55398;2166;76;APPLIM;;;;
3.103635;63;1350;408283;409505;1539;54048;2167;76;APPLIM;;;;
3.103661;64;1350;408283;409505;1539;52698;2167;76;APPLIM;;;;
3.110709;65;1350;407621;409268;1625;51348;2168;76;APPLIM;;;;
3.110736;66;1350;407621;409268;1625;49998;2168;76;APPLIM;;;;
3.117773;67;1350;407104;408997;1759;48648;2170;76;APPLIM;;;;
3.117799;68;1350;407104;408997;1759;47298;2170;76;APPLIM;;;;
3.124907;69;1350;406782;408719;1873;45948;2171;76;APPLIM;;;;
3.124934;70;1350;406782;408719;1873;44598;2171;76;APPLIM;;;;
