Timestamp (0.175463) (sec.usec);Packet Number;Packet Size (bytes);RTT (usec);SRTT (usec);RTT Mean Deviation (JITTER?) (usec);Bytes in Flight;Bandwidth (Kbit/s);Congestion Window;Algorithm;Pacote perdido;Perdidos ao todo;Perdido ignorado;Largest sent;Video Quality
0.774713;63;1350;237521;196122;47499;49070;4585;77;APPLIM;;;;
0.774749;64;1350;237521;196122;47499;47720;4585;77;APPLIM;;;;
0.786882;65;1350;238967;201476;46335;46370;4463;77;APPLIM;;;;
0.786908;66;1350;238967;201476;46335;45020;4463;77;APPLIM;;;;
0.799030;67;1350;249698;207503;46806;43670;4334;77;APPLIM;;;;
0.799051;68;1350;249698;207503;46806;42320;4334;77;APPLIM;;;;
0.810348;69;1350;251062;212947;45994;40970;4223;77;APPLIM;;;;
0.810367;70;1350;251062;212947;45994;39620;4223;77;APPLIM;;;;
0.822680;71;1350;261788;219051;46705;38270;4105;77;APPLIM;;;;
0.822707;72;1350;261788;219051;46705;36920;4105;77;APPLIM;;;;
0.822846;73;1350;251758;223138;43205;35570;4030;77;APPLIM;;;;
0.822863;74;1350;251758;223138;43205;34220;4030;77;APPLIM;;;;
0.834759;75;1350;262017;227997;42123;32870;3944;77;APPLIM;;;;
0.834777;76;1350;262017;227997;42123;31520;3944;77;APPLIM;;;;
0.846888;77;1350;272656;233579;42757;30170;3850;77;APPLIM;;;;
0.846908;78;1350;272656;233579;42757;28820;3850;77;APPLIM;;;;
0.858973;79;1350;283282;239791;44493;27470;3750;77;APPLIM;;;;
0.858992;80;1350;283282;239791;44493;26120;3750;77;APPLIM;;;;
0.870383;81;1350;287532;245758;45305;24770;3659;77;APPLIM;;;;
0.870400;82;1350;287532;245758;45305;23420;3659;77;APPLIM;;;;
0.882566;83;1350;297969;252284;47031;22070;3564;77;APPLIM;;;;
0.882586;84;1350;297969;252284;47031;20720;3564;77;APPLIM;;;;
0.894716;85;1350;299101;258135;46977;19370;3484;77;APPLIM;;;;
0.894736;86;1350;299101;258135;46977;18020;3484;77;APPLIM;;;;
0.906803;87;1350;309296;264530;48023;16670;3399;77;APPLIM;;;;
0.906823;88;1350;309296;264530;48023;15320;3399;77;APPLIM;;;;
0.918955;89;1350;311448;270394;47746;13970;3326;77;APPLIM;;;;
0.918974;90;1350;311448;270394;47746;12620;3326;77;APPLIM;;;;
0.931313;91;1350;321989;276842;48708;11270;3248;77;APPLIM;;;;
0.931333;92;1350;321989;276842;48708;9920;3248;77;APPLIM;;;;
0.942617;93;1350;323164;282631;48111;8570;3182;77;APPLIM;;;;
0.942652;94;1350;323164;282631;48111;7220;3182;77;APPLIM;;;;
0.942849;95;945;321778;287524;45870;6275;3127;77;APPLIM;;;;
0.942875;96;1350;321778;287524;45870;4925;3127;77;APPLIM;;;;
0.955078;97;1350;332403;293133;45622;3575;3068;77;APPLIM;;;;
0.955105;98;1350;332403;293133;45622;2225;3068;77;APPLIM;;;;
0.966541;99;1350;334563;298311;44574;875;3014;77;APPLIM;;;;
0.990622;100;875;265575;294218;41614;5488;3056;77;APPLIM;;;;
1.39055;103;88;59446;264870;89903;28350;3395;77;APPLIM;;;;
1.39102;104;1350;59446;264870;89903;27000;3395;77;APPLIM;;;;
1.50537;105;1350;65081;239896;117374;32400;3748;77;APPLIM;;;;
1.50592;106;1350;65081;239896;117374;31050;3748;77;APPLIM;;;;
1.62562;107;1350;70551;218727;130366;36450;4111;77;APPLIM;;;;
1.62585;108;1350;70551;218727;130366;35100;4111;77;APPLIM;;;;
1.74721;109;1350;77910;201124;132978;41850;4471;77;APPLIM;;;;
1.74743;110;1350;77910;201124;132978;40500;4471;77;APPLIM;;;;
1.86751;111;1350;83996;186482;129015;47250;4822;77;APPLIM;;;;
1.86774;112;1350;83996;186482;129015;45900;4822;77;APPLIM;;;;
1.99172;113;1350;91046;174551;120620;54000;5152;77;APPLIM;;;;
1.99194;114;1350;91046;174551;120620;52650;5152;77;APPLIM;;;;
1.99487;115;1350;85758;163451;112663;52650;5502;77;APPLIM;;;;
1.99504;116;1350;85758;163451;112663;51300;5502;77;APPLIM;;;;
1.111231;117;1350;91848;154500;102398;59400;5821;77;APPLIM;;;;
1.111256;118;1350;91848;154500;102398;58050;5821;77;APPLIM;;;;
1.123383;119;1350;101141;147829;90138;66150;6083;77;APPLIM;;;;
;;;;;;;;;;;;;;480x360
1.135730;120;1350;107331;142766;77728;75600;6299;77;APPLIM;;;;
1.135805;121;1350;107331;142766;77728;74250;6299;77;APPLIM;;;;
1.146963;122;1350;113407;139095;65635;86400;6465;77;APPLIM;;;;
1.146988;123;1350;113407;139095;65635;85050;6465;77;APPLIM;;;;
1.158793;124;1350;119311;136621;54172;94500;6582;77;APPLIM;;;;
1.158820;125;1350;119311;136621;54172;93150;6582;77;APPLIM;;;;
1.171314;126;1350;127019;135420;43029;105300;6641;77;APPLIM;;;;
1.171342;127;1350;127019;135420;43029;103950;6641;77;APPLIM;;;;
1.171612;128;1350;122246;133772;35565;103950;6723;77;APPLIM;;;;
1.171632;129;1350;122246;133772;35565;102600;6723;77;APPLIM;;;;
1.183090;130;1350;128881;133160;27896;112050;6753;78;CA;;;;
1.183143;131;1350;128881;133160;27896;110700;6841;78;CA;;;;
1.195137;132;1350;136272;133549;21700;113400;6821;78;CA;;;;
1.195199;133;1350;136272;133549;21700;112050;6821;78;CA;;;;
1.206569;134;1350;143702;134817;18813;113400;6757;78;CA;;;;
1.206625;135;1350;143702;134817;18813;112050;6757;78;CA;;;;
1.218716;136;1350;151031;136842;18163;113400;6657;78;CA;;;;
1.218790;137;1350;151031;136842;18163;112050;6657;78;CA;;;;
1.231090;138;1350;159312;139650;19239;113400;6523;78;CA;;;;
1.231142;139;1350;159312;139650;19239;112050;6523;78;CA;;;;
1.243155;140;1350;168194;143217;21565;113400;6361;78;CA;;;;
1.243209;141;1350;168194;143217;21565;112050;6361;78;CA;;;;
1.254896;142;1350;174992;147188;24117;113400;6189;78;CA;;;;
1.254965;143;1350;174992;147188;24117;112050;6189;78;CA;;;;
1.267203;144;1350;183444;151719;27151;113400;6004;78;CA;;;;
1.267263;145;1350;183444;151719;27151;112050;6004;78;CA;;;;
1.278653;146;1350;191670;156712;30351;113400;5813;78;CA;;;;
1.278708;147;1350;191670;156712;30351;112050;5813;78;CA;;;;
1.291389;148;1350;200175;162144;33629;113400;5618;78;CA;;;;
1.291441;149;1350;200175;162144;33629;112050;5618;78;CA;;;;
1.303296;150;1350;208450;167932;36798;113400;5425;78;CA;;;;
1.303343;151;1350;208450;167932;36798;112050;5425;78;CA;;;;
1.303613;152;1350;205363;172610;36956;112050;5278;78;CA;;;;
1.303643;153;1350;205363;172610;36956;110700;5278;78;CA;;;;
1.314902;154;1350;213114;177672;37843;113400;5127;78;CA;;;;
1.314939;155;1350;213114;177672;37843;112050;5127;78;CA;;;;
1.326627;156;1350;221675;183172;39383;113400;4973;78;CA;;;;
1.326680;157;1350;221675;183172;39383;112050;4973;78;CA;;;;
1.338933;158;1350;230843;189130;41455;112222;4817;78;CA;;;;
1.338972;159;1350;230843;189130;41455;110872;4817;78;CA;;;;
1.351177;160;1350;240011;195489;43811;109522;4660;78;CA;;;;
1.351220;161;1350;240011;195489;43811;108172;4660;78;APPLIM;;;;
1.363287;162;1350;249025;202180;46242;106822;4506;78;APPLIM;;;;
1.363318;163;1350;249025;202180;46242;105472;4506;78;APPLIM;;;;
1.374427;164;1350;257230;209060;48444;104122;4357;78;APPLIM;;;;
1.374455;165;1350;257230;209060;48444;102772;4357;78;APPLIM;;;;
1.386982;166;1350;266742;216269;50753;101422;4212;78;APPLIM;;;;
1.387003;167;1350;266742;216269;50753;100072;4212;78;APPLIM;;;;
1.398747;168;1350;274225;223513;52553;98722;4076;78;APPLIM;;;;
1.398772;169;1350;274225;223513;52553;97372;4076;78;APPLIM;;;;
1.410530;170;1350;284420;231125;54641;96022;3941;78;APPLIM;;;;
1.410556;171;1350;284420;231125;54641;94672;3941;78;APPLIM;;;;
1.422400;172;1350;293565;238929;56590;93322;3813;78;APPLIM;;;;
1.422422;173;1350;293565;238929;56590;91972;3813;78;APPLIM;;;;
1.434450;174;1350;302599;246886;58360;90622;3690;78;APPLIM;;;;
1.434471;175;1350;302599;246886;58360;89272;3690;78;APPLIM;;;;
1.446612;176;1350;310279;254809;59618;87922;3575;78;APPLIM;;;;
1.446633;177;1350;310279;254809;59618;86572;3575;78;APPLIM;;;;
1.446777;178;1350;310309;261745;58588;85222;3480;78;APPLIM;;;;
1.446795;179;1350;310309;261745;58588;83872;3480;78;APPLIM;;;;
1.458906;180;1350;318822;268878;58210;82522;3388;78;APPLIM;;;;
1.458946;181;1350;318822;268878;58210;81172;3388;78;APPLIM;;;;
1.470859;182;1350;328128;276284;58470;79822;3297;78;APPLIM;;;;
1.470886;183;1350;328128;276284;58470;78472;3297;78;APPLIM;;;;
1.483139;184;1350;337606;283948;59183;77122;3208;78;APPLIM;;;;
1.483172;185;1350;337606;283948;59183;75772;3208;78;APPLIM;;;;
1.495318;186;1350;348100;291966;60425;74422;3120;78;APPLIM;;;;
1.495345;187;1350;348100;291966;60425;73072;3120;78;APPLIM;;;;
1.506587;188;1350;355564;299915;61218;71722;3037;78;APPLIM;;;;
1.506624;189;1350;355564;299915;61218;70372;3037;78;APPLIM;;;;
1.518642;190;1350;365560;308120;62324;69022;2956;78;APPLIM;;;;
1.518681;191;1350;365560;308120;62324;67672;2956;78;APPLIM;;;;
1.530568;192;1350;374318;316394;63292;66322;2879;78;APPLIM;;;;
1.530598;193;1350;374318;316394;63292;64972;2879;78;APPLIM;;;;
1.542808;194;1350;383685;324804;64291;63622;2804;78;APPLIM;;;;
1.542842;195;1350;383685;324804;64291;62272;2804;78;APPLIM;;;;
1.554892;196;1350;393279;333362;65337;60922;2732;78;APPLIM;;;;
1.554934;197;1350;393279;333362;65337;59572;2732;78;APPLIM;;;;
1.567144;198;1350;402946;342059;66398;58222;2663;78;APPLIM;;;;
1.567177;199;1350;402946;342059;66398;56872;2663;78;APPLIM;;;;
1.579345;200;1350;412550;350869;67421;55522;2596;78;APPLIM;;;;
1.579374;201;1350;412550;350869;67421;54172;2596;78;APPLIM;;;;
1.579569;202;1350;410209;358286;65400;52822;2542;78;APPLIM;;;;
1.579594;203;1350;410209;358286;65400;51472;2542;78;APPLIM;;;;
1.590446;204;1350;418856;365857;64192;50122;2490;78;APPLIM;;;;
1.590475;205;1350;418856;365857;64192;48772;2490;78;APPLIM;;;;
1.602590;206;1350;427889;373610;63652;47422;2438;78;APPLIM;;;;
1.602622;207;1350;427889;373610;63652;46072;2438;78;APPLIM;;;;
1.614766;208;1350;437550;381601;63724;44722;2387;78;APPLIM;;;;
1.614797;209;1350;437550;381601;63724;43372;2387;78;APPLIM;;;;
1.626883;210;1350;447102;389787;64168;42022;2337;78;APPLIM;;;;
1.626914;211;1350;447102;389787;64168;40672;2337;78;APPLIM;;;;
1.639080;212;1350;456722;398153;64859;39322;2288;78;APPLIM;;;;
1.639110;213;1350;456722;398153;64859;37972;2288;78;APPLIM;;;;
1.651295;214;1350;466423;406685;65711;36622;2240;78;APPLIM;;;;
1.651326;215;1350;466423;406685;65711;35272;2240;78;APPLIM;;;;
1.662462;216;1350;466946;414217;64348;33922;2199;78;APPLIM;;;;
1.662497;217;1350;466946;414217;64348;32572;2199;78;APPLIM;;;;
1.674682;218;1350;467755;420908;61645;31222;2164;78;APPLIM;;;;
1.674713;219;1350;467755;420908;61645;29872;2164;78;APPLIM;;;;
1.686720;220;1350;467633;426748;57915;28522;2134;78;APPLIM;;;;
1.686747;221;1350;467633;426748;57915;27172;2134;78;APPLIM;;;;
1.699074;222;1350;467623;431856;53655;25822;2109;78;APPLIM;;;;
1.699104;223;1350;467623;431856;53655;24472;2109;78;APPLIM;;;;
1.710581;224;1350;467045;436254;49038;23122;2088;78;APPLIM;;;;
1.710614;225;1350;467045;436254;49038;21772;2088;78;APPLIM;;;;
1.710814;226;1350;455615;438673;41618;20422;2076;78;APPLIM;;;;
1.710836;227;1350;455615;438673;41618;19072;2076;78;APPLIM;;;;
1.722558;228;1350;454974;440709;35288;17722;2067;78;APPLIM;;;;
1.722588;229;1350;454974;440709;35288;16372;2067;78;APPLIM;;;;
1.735247;230;1350;456132;442636;30321;15022;2058;78;APPLIM;;;;
1.735281;231;1350;456132;442636;30321;13672;2058;78;APPLIM;;;;
1.747277;232;1350;455565;444251;25973;12322;2050;78;APPLIM;;;;
1.747304;233;1350;455565;444251;25973;10972;2050;78;APPLIM;;;;
1.758466;234;1350;454884;445579;22138;9622;2044;78;APPLIM;;;;
1.758493;235;1350;454884;445579;22138;8272;2044;78;APPLIM;;;;
1.772565;236;1350;465647;448086;21620;6922;2033;78;APPLIM;;;;
1.772584;237;1350;465647;448086;21620;5572;2033;78;APPLIM;;;;
1.782486;238;1350;467300;450487;21018;4222;2022;78;APPLIM;;;;
1.782513;239;1350;467300;450487;21018;2872;2022;78;APPLIM;;;;
1.794951;240;1350;467896;452663;20115;1522;2012;78;APPLIM;;;;
1.794980;241;1350;467896;452663;20115;172;2012;78;APPLIM;;;;
1.795158;242;172;78694;405916;108578;0;2244;78;APPLIM;;;;
;;;;;;;;;;;;;;480x360
1.854988;245;91;57913;362415;168434;32400;2513;78;APPLIM;;;;
1.855014;246;1350;57913;362415;168434;31050;2513;78;APPLIM;;;;
1.867287;247;1350;70108;325876;199402;35100;2795;78;APPLIM;;;;
1.867312;248;1350;70108;325876;199402;33750;2795;78;APPLIM;;;;
1.878819;249;1350;81536;295333;210636;37800;3084;78;APPLIM;;;;
1.878845;250;1350;81536;295333;210636;36450;3084;78;APPLIM;;;;
1.891139;251;1350;93730;270132;208377;40500;3372;78;APPLIM;;;;
1.891165;252;1350;93730;270132;208377;39150;3372;78;APPLIM;;;;
1.902668;253;1350;105147;249508;197529;43200;3651;78;APPLIM;;;;
1.902695;254;1350;105147;249508;197529;41850;3651;78;APPLIM;;;;
1.914513;255;1350;112895;232430;182300;47250;3919;78;APPLIM;;;;
1.914540;256;1350;112895;232430;182300;45900;3919;78;APPLIM;;;;
1.927162;257;1350;117756;218095;165393;52650;4177;78;APPLIM;;;;
1.927191;259;1350;117756;218095;165393;51300;4177;78;APPLIM;;;;
1.927437;260;1350;114141;205100;150033;51300;4441;78;APPLIM;;;;
1.938869;261;1350;118007;194212;134298;56700;4690;78;APPLIM;;;;
1.938895;262;1350;118007;194212;134298;55350;4690;78;APPLIM;;;;
1.951046;263;1350;122474;185244;118658;63450;4918;78;APPLIM;;;;
1.951081;264;1350;122474;185244;118658;62100;4918;78;APPLIM;;;;
1.963551;265;1350;127324;178003;103473;70077;5118;78;APPLIM;;;;
1.963578;266;1350;127324;178003;103473;68727;5118;78;APPLIM;;;;
1.975418;267;1350;131403;172177;89254;67377;5291;78;APPLIM;;;;
1.975458;268;1350;131403;172177;89254;66027;5291;78;APPLIM;;;;
1.987136;269;1350;135416;167581;76130;64677;5436;78;APPLIM;;;;
1.987176;270;1350;135416;167581;76130;63327;5436;78;APPLIM;;;;
1.999188;271;1350;140176;164155;63948;61977;5549;78;APPLIM;;;;
1.999228;272;1350;140176;164155;63948;60627;5549;78;APPLIM;;;;
1.999442;273;1350;133647;160340;55588;59277;5681;78;APPLIM;;;;
1.999470;274;1350;133647;160340;55588;57927;5681;78;APPLIM;;;;
2.11051;275;1350;138759;157641;47086;56577;5779;78;APPLIM;;;;
2.11085;276;1350;138759;157641;47086;55227;5779;78;APPLIM;;;;
2.23298;277;1350;144804;156035;38523;53877;5838;78;APPLIM;;;;
2.23331;278;1350;144804;156035;38523;52527;5838;78;APPLIM;;;;
2.34752;279;1350;150316;155319;30322;51177;5865;78;APPLIM;;;;
2.34789;280;1350;150316;155319;30322;49827;5865;78;APPLIM;;;;
2.46633;281;1350;156648;155485;23073;48477;5859;78;APPLIM;;;;
2.46670;282;1350;156648;155485;23073;47127;5859;78;APPLIM;;;;
2.58715;283;1350;163380;156471;19278;45777;5822;78;APPLIM;;;;
2.58744;284;1350;163380;156471;19278;44427;5822;78;APPLIM;;;;
2.70906;285;1350;170434;158216;17949;43077;5758;78;APPLIM;;;;
2.70932;286;1350;170434;158216;17949;41727;5758;78;APPLIM;;;;
2.82978;287;1350;177631;160642;18315;40377;5671;78;APPLIM;;;;
2.83006;288;1350;177631;160642;18315;39027;5671;78;APPLIM;;;;
2.94312;289;1350;184182;163583;19621;37677;5569;78;APPLIM;;;;
2.94339;290;1350;184182;163583;19621;36327;5569;78;APPLIM;;;;
2.106359;291;1350;191574;167081;21713;34977;5452;78;APPLIM;;;;
2.106385;292;1350;191574;167081;21713;33627;5452;78;APPLIM;;;;
2.118644;293;1350;199407;171120;24366;32277;5323;78;APPLIM;;;;
2.118671;294;1350;199407;171120;24366;30927;5323;78;APPLIM;;;;
2.130723;295;1350;206999;175604;27244;29577;5188;78;APPLIM;;;;
2.130751;296;1350;206999;175604;27244;28227;5188;78;APPLIM;;;;
2.130909;297;1350;203541;179095;27417;26877;5086;78;APPLIM;;;;
2.130928;298;1350;203541;179095;27417;25527;5086;78;APPLIM;;;;
2.143107;299;1350;210965;183078;28530;24177;4976;78;APPLIM;;;;
2.143133;300;1350;210965;183078;28530;22827;4976;78;APPLIM;;;;
2.155264;301;1350;219257;187600;30442;21477;4856;78;APPLIM;;;;
2.155295;302;1350;219257;187600;30442;20127;4856;78;APPLIM;;;;
2.166384;303;1350;227270;192558;32749;18777;4731;78;APPLIM;;;;
2.166416;304;1350;227270;192558;32749;17427;4731;78;APPLIM;;;;
2.178413;305;1350;234863;197845;35138;16077;4604;78;APPLIM;;;;
2.178440;306;1350;234863;197845;35138;14727;4604;78;APPLIM;;;;
2.190456;307;1350;243221;203516;37697;13377;4476;78;APPLIM;;;;
2.190487;308;1350;243221;203516;37697;12027;4476;78;APPLIM;;;;
2.202700;309;1350;251748;209544;40330;10677;4347;78;APPLIM;;;;
2.202725;310;1350;251748;209544;40330;9327;4347;78;APPLIM;;;;
2.214944;311;1350;260355;215895;42950;7977;4219;78;APPLIM;;;;
2.214966;312;1350;260355;215895;42950;6627;4219;78;APPLIM;;;;
2.226816;313;1350;268679;222492;45408;5277;4094;78;APPLIM;;;;
2.226852;314;1350;268679;222492;45408;3927;4094;78;APPLIM;;;;
2.239131;315;1350;277468;229363;47800;2577;3972;78;APPLIM;;;;
2.239166;316;1350;277468;229363;47800;1227;3972;78;APPLIM;;;;
2.239373;317;1227;91573;212138;70297;0;4294;78;APPLIM;;;;
;;;;;;;;;;;;;;480x360
2.298517;319;94;55925;192610;91776;49950;4729;78;APPLIM;;;;
2.298549;320;1350;55925;192610;91776;48600;4729;78;APPLIM;;;;
2.310518;321;1350;67916;177022;100005;56700;5146;78;APPLIM;;;;
2.310541;322;1350;67916;177022;100005;55350;5146;78;APPLIM;;;;
2.322842;323;1350;80161;164914;99219;63450;5524;78;APPLIM;;;;
2.322868;324;1350;80161;164914;99219;62100;5524;78;APPLIM;;;;
2.334640;325;1350;91843;155779;92682;70200;5848;78;APPLIM;;;;
2.334675;326;1350;91843;155779;92682;68850;5848;78;APPLIM;;;;
2.347046;327;1350;104190;149329;82408;79650;6100;78;APPLIM;;;;
2.347077;328;1350;104190;149329;82408;78300;6100;78;APPLIM;;;;
2.359137;329;1350;114012;144913;70635;87304;6286;78;APPLIM;;;;
2.359172;330;1350;114012;144913;70635;85954;6286;78;APPLIM;;;;
2.370663;331;1350;121503;141985;58828;84604;6416;78;APPLIM;;;;
2.370694;332;1350;121503;141985;58828;83254;6416;78;APPLIM;;;;
2.370890;333;1350;117806;138961;50165;81904;6556;78;APPLIM;;;;
2.370918;334;1350;117806;138961;50165;80554;6556;78;APPLIM;;;;
2.382449;335;1350;125246;137245;41052;79204;6638;78;APPLIM;;;;
2.382481;336;1350;125246;137245;41052;77854;6638;78;APPLIM;;;;
2.394664;337;1350;133451;136770;31737;76504;6661;78;APPLIM;;;;
2.394696;338;1350;133451;136770;31737;75154;6661;78;APPLIM;;;;
2.406803;339;1350;141583;137370;25006;73804;6632;78;APPLIM;;;;
2.406844;340;1350;141583;137370;25006;72454;6632;78;APPLIM;;;;
2.419078;341;1350;149852;138929;21875;71104;6557;78;APPLIM;;;;
2.419110;342;1350;149852;138929;21875;69754;6557;78;APPLIM;;;;
2.431136;343;1350;157830;141290;21131;68404;6448;78;APPLIM;;;;
2.431169;344;1350;157830;141290;21131;67054;6448;78;APPLIM;;;;
2.443314;345;1350;166034;144382;22034;65704;6309;78;APPLIM;;;;
2.443347;346;1350;166034;144382;22034;64354;6309;78;APPLIM;;;;
2.454652;347;1350;173343;148001;23765;63004;6155;78;APPLIM;;;;
2.454685;348;1350;173343;148001;23765;61654;6155;78;APPLIM;;;;
2.466893;349;1350;181556;152194;26212;60304;5986;78;APPLIM;;;;
2.466924;350;1350;181556;152194;26212;58954;5986;78;APPLIM;;;;
2.479111;351;1350;189735;156885;29044;57604;5807;78;APPLIM;;;;
2.479144;352;1350;189735;156885;29044;56254;5807;78;APPLIM;;;;
2.491475;353;1350;198069;162032;32079;54904;5622;78;APPLIM;;;;
2.491508;354;1350;198069;162032;32079;53554;5622;78;APPLIM;;;;
2.502847;355;1350;205413;167454;34904;52204;5440;78;APPLIM;;;;
2.502880;356;1350;205413;167454;34904;50854;5440;78;APPLIM;;;;
2.503076;357;1350;201916;171761;34793;49504;5304;78;APPLIM;;;;
2.503098;358;1350;201916;171761;34793;48154;5304;78;APPLIM;;;;
2.514664;359;1350;209786;176513;35601;46804;5161;78;APPLIM;;;;
2.514696;360;1350;209786;176513;35601;45454;5161;78;APPLIM;;;;
2.526793;361;1350;218271;181731;37140;44104;5013;78;APPLIM;;;;
2.526827;362;1350;218271;181731;37140;42754;5013;78;APPLIM;;;;
2.538448;363;1350;226315;187303;39001;41404;4863;78;APPLIM;;;;
2.538469;364;1350;226315;187303;39001;40054;4863;78;APPLIM;;;;
2.550785;365;1350;235285;193300;41246;38704;4713;78;APPLIM;;;;
2.550806;366;1350;235285;193300;41246;37354;4713;78;APPLIM;;;;
2.563064;367;1350;244132;199653;43642;36004;4563;78;APPLIM;;;;
2.563099;368;1350;244132;199653;43642;34654;4563;78;APPLIM;;;;
2.575183;369;1350;252849;206302;46030;33304;4416;78;APPLIM;;;;
2.575248;370;1350;252849;206302;46030;31954;4416;78;APPLIM;;;;
2.587239;371;1350;261712;213228;48375;30604;4272;78;APPLIM;;;;
2.587270;372;1350;261712;213228;48375;29254;4272;78;APPLIM;;;;
2.598657;373;1350;270071;220332;50492;27904;4134;78;APPLIM;;;;
2.598690;374;1350;270071;220332;50492;26554;4134;78;APPLIM;;;;
2.610650;375;1350;278934;227656;52519;25204;4001;78;APPLIM;;;;
2.610684;376;1350;278934;227656;52519;23854;4001;78;APPLIM;;;;
2.622866;377;1350;287888;235185;54447;22504;3873;78;APPLIM;;;;
2.622898;378;1350;287888;235185;54447;21154;3873;78;APPLIM;;;;
2.635295;379;1350;297498;242973;56413;19804;3749;78;APPLIM;;;;
2.635327;380;1350;297498;242973;56413;18454;3749;78;APPLIM;;;;
2.635521;381;1350;294821;249453;55271;17104;3652;78;APPLIM;;;;
2.635548;382;1350;294821;249453;55271;15754;3652;78;APPLIM;;;;
2.646287;383;1350;302594;256095;54738;14404;3557;78;APPLIM;;;;
2.646318;384;1350;302594;256095;54738;13054;3557;78;APPLIM;;;;
2.658755;385;1350;312086;263093;55051;11704;3462;78;APPLIM;;;;
