Timestamp (0.907977) (sec.usec);Packet Number;Packet Size (bytes);RTT (usec);SRTT (usec);RTT Mean Deviation (JITTER?) (usec);Bytes in Flight;Bandwidth (Kbit/s);Congestion Window;Algorithm;Pacote perdido;Perdidos ao todo;Perdido ignorado;Largest sent;Video Quality
0.978214;1;1350;52480;52480;26240;1350;7121;32;APPLIM;;;;
0.978275;2;1350;52480;52480;26240;0;7121;32;APPLIM;;;;
1.38616;4;1350;56723;53010;20740;78;7050;32;APPLIM;;;;
1.50004;6;61;54481;53193;15922;17;7026;32;APPLIM;;;;
1.50032;7;17;54481;53193;15922;0;7026;32;APPLIM;;;;
1.110284;9;100;58617;53870;13297;1137;6938;32;APPLIM;;;;
1.110316;10;1118;58617;53870;13297;19;6938;32;APPLIM;;;;
1.110544;11;19;55744;54104;10441;0;6908;32;APPLIM;;;;
1.170679;13;95;57496;54528;8678;46871;6854;33;SS;;;;
1.170726;14;53;57496;54528;8678;46818;7068;34;SS;;;;
1.182679;15;1350;68801;56312;10076;49518;7052;35;SS;;;;
1.182724;16;1350;68801;56312;10076;48168;7259;36;SS;;;;
1.183136;17;1350;69200;57923;10779;49518;7259;37;SS;;;;
1.183168;18;1350;69200;57923;10779;48168;7460;38;SS;;;;
1.194148;19;1350;80040;60687;13613;54918;7313;39;SS;;;;
1.194197;20;1350;80040;60687;13613;53568;7506;40;SS;;;;
1.206217;21;1350;92085;64611;18059;57111;7230;41;SS;;;;
1.206267;22;1350;92085;64611;18059;55761;7411;42;SS;;;;
1.218080;23;1350;103844;69514;23352;61161;7056;43;SS;;;;
1.218130;24;1350;103844;69514;23352;59811;7225;44;SS;;;;
1.230827;25;1350;114821;75176;28840;63861;6836;45;SS;;;;
1.230875;26;1350;114821;75176;28840;62511;6991;46;SS;;;;
1.242744;27;1350;123554;81223;33724;66561;6614;47;SS;;;;
1.242798;29;1350;123554;81223;33724;65211;6758;48;SS;;;;
1.254838;30;1350;135514;88009;38865;69261;6370;49;SS;;;;
1.255169;28;1350;134512;93821;40774;71961;5104;41;LOSS;X;1;;83
1.314765;38;1350;187266;136351;54153;69693;3512;41;IGLOSS;;1;X;83
