Timestamp (0.869366) (sec.usec);Packet Number;Packet Size (bytes);RTT (usec);SRTT (usec);RTT Mean Deviation (JITTER?) (usec);Bytes in Flight;Bandwidth (Kbit/s);Congestion Window;Algorithm;Pacote perdido;Perdidos ao todo;Perdido ignorado;Largest sent;Video Quality
1.701585;7;1350;404277;403207;151450;78;926;32;APPLIM;;;;
1.706498;10;61;403079;403190;113619;17;927;32;APPLIM;;;;
1.706556;11;17;403079;403190;113619;0;927;32;APPLIM;;;;
2.115110;13;100;403992;403290;85414;1137;926;32;APPLIM;;;;
2.115147;14;1118;403992;403290;85414;19;926;32;APPLIM;;;;
2.119897;15;19;405031;403506;64495;0;926;32;APPLIM;;;;
2.528329;17;109;405167;403712;48786;47455;925;33;SS;;;;
2.528381;18;53;405167;403712;48786;47402;954;34;SS;;;;
2.528754;19;1350;405627;403951;37068;48752;983;35;SS;;;;
2.528798;20;1350;405627;403951;37068;47402;1012;36;SS;;;;
2.529165;21;1350;406005;404207;28314;51452;1040;37;SS;;;;
2.529196;22;1350;406005;404207;28314;50102;1069;38;SS;;;;
2.529487;23;1350;406242;404461;21744;54152;1097;39;SS;;;;
2.529518;24;1350;406242;404461;21744;52802;1126;40;SS;;;;
2.529856;25;1350;406545;404721;16829;58202;1154;41;SS;;;;
2.529886;26;1350;406545;404721;16829;56852;1183;42;SS;;;;
2.530168;27;1350;406799;404979;13141;60395;1211;43;SS;;;;
2.530202;28;1350;406799;404979;13141;59045;1240;44;SS;;;;
2.530485;29;1350;407051;405237;10373;63095;1268;45;SS;;;;
2.530515;30;1350;407051;405237;10373;61745;1297;46;SS;;;;
2.531343;31;1350;407795;405556;8419;67145;1324;47;SS;;;;
2.531379;32;1350;407795;405556;8419;65795;1353;48;SS;;;;
2.531714;33;1350;408109;405874;6952;69845;1381;49;SS;;;;
2.531750;34;1350;408109;405874;6952;68495;1410;50;SS;;;;
2.532089;35;1350;408446;406194;5857;72545;1437;51;SS;;;;
2.532124;36;1350;408446;406194;5857;71195;1466;52;SS;;;;
2.532462;37;1350;408762;406514;5034;75245;1494;53;SS;;;;
2.532496;38;1350;408762;406514;5034;73895;1522;54;SS;;;;
2.532865;39;1350;409103;406836;4422;78813;1550;55;SS;;;;
2.532899;40;1350;409103;406836;4422;77463;1579;56;SS;;;;
2.533235;41;1350;409141;407123;3892;80753;1606;57;SS;;;;
2.533265;42;1350;409141;407123;3892;79403;1635;58;SS;;;;
2.533288;43;841;409141;407123;3892;78562;1663;59;SS;;;;
2.533311;44;76;409141;407123;3892;78486;1692;60;SS;;;;
2.534256;45;1350;409983;407479;3634;78791;1719;61;SS;;;;
2.534351;46;1350;409983;407479;3634;77441;1748;62;SS;;;;
2.534686;47;1350;410337;407836;3440;76091;1775;63;SS;;;;
2.534772;48;585;410337;407836;3440;75506;1804;64;SS;;;;
2.535090;49;1350;410655;408187;3284;74156;1831;65;SS;;;;
2.535173;50;1350;410655;408187;3284;72806;1859;66;SS;;;;
2.535516;51;1350;411038;408542;3175;71456;1886;67;SS;;;;
2.535600;52;1350;411038;408542;3175;70106;1915;68;SS;;;;
2.535933;53;1350;411390;408897;3093;68756;1942;69;SS;;;;
2.536019;54;1350;411390;408897;3093;67406;1970;70;SS;;;;
2.560608;55;1350;410343;409076;2681;66056;1998;71;SS;;;;
2.933421;56;1350;404610;408517;3127;64706;2029;72;SS;;;;
