Timestamp (0.129400) (sec.usec);Packet Number;Packet Size (bytes);RTT (usec);SRTT (usec);RTT Mean Deviation (JITTER?) (usec);Bytes in Flight;Bandwidth (Kbit/s);Congestion Window;Algorithm;Pacote perdido;Perdidos ao todo;Perdido ignorado;Largest sent;Video Quality
0.965967;7;1350;405239;404875;114385;78;923;32;APPLIM;;;;
0.966627;9;61;403721;404730;86077;17;923;32;APPLIM;;;;
0.966703;10;17;403721;404730;86077;0;923;32;APPLIM;;;;
1.374451;12;100;403162;404533;64949;1137;923;32;APPLIM;;;;
1.374485;13;1118;403162;404533;64949;19;923;32;APPLIM;;;;
1.379411;14;19;402745;404309;49158;0;924;32;APPLIM;;;;
1.788680;16;95;405464;404453;37157;47393;924;33;SS;;;;
1.788757;17;53;405464;404453;37157;47340;952;34;SS;;;;
1.789613;18;1350;406366;404691;28346;48690;981;35;SS;;;;
1.789670;19;1350;406366;404691;28346;47340;1010;36;SS;;;;
1.790472;20;1350;407131;404995;21869;51390;1038;37;SS;;;;
1.790528;21;1350;407131;404995;21869;50040;1067;38;SS;;;;
1.791600;22;1350;408149;405388;17190;55440;1094;39;SS;;;;
1.791658;23;1350;408149;405388;17190;54090;1123;40;SS;;;;
1.792506;24;1350;408969;405835;13787;58140;1151;41;SS;;;;
1.792567;25;1350;408969;405835;13787;56790;1179;42;SS;;;;
1.793415;26;1350;409720;406320;11311;60396;1207;43;SS;;;;
1.793488;27;1350;409720;406320;11311;59046;1236;44;SS;;;;
1.794266;28;1350;410446;406835;9514;63096;1263;45;SS;;;;
1.794338;29;1350;410446;406835;9514;61746;1291;46;SS;;;;
1.795226;30;1350;411240;407385;8236;67146;1318;47;SS;;;;
1.795282;31;1350;411240;407385;8236;65796;1347;48;SS;;;;
1.795985;32;1350;411842;407941;7291;69846;1374;49;SS;;;;
1.796037;33;1350;411842;407941;7291;68496;1402;50;SS;;;;
1.796759;34;1350;412538;408515;6617;72546;1429;51;SS;;;;
1.796817;35;1350;412538;408515;6617;71196;1458;52;SS;;;;
1.797602;36;1350;413231;409103;6141;75246;1484;53;SS;;;;
1.797661;37;1350;413231;409103;6141;73896;1513;54;SS;;;;
1.798541;38;1350;414067;409723;5846;78814;1539;55;SS;;;;
1.798594;39;1350;414067;409723;5846;77464;1567;56;SS;;;;
1.799338;40;1350;414769;410353;5646;80754;1593;57;SS;;;;
1.799390;41;1350;414769;410353;5646;79404;1622;58;SS;;;;
1.800441;42;841;414640;410888;5306;80216;1648;59;SS;;;;
1.800509;43;1350;414640;410888;5306;78866;1677;60;SS;;;;
1.800755;44;1350;414876;411386;4976;77516;1703;61;SS;;;;
1.800803;45;1350;414876;411386;4976;76166;1731;62;SS;;;;
1.801042;46;599;414969;411833;4627;75567;1758;63;SS;;;;
